"disk_num"	"script_num"	"basic_line"	"string_num"	"source_text"	"background_pic"	"portrait_pic"	"language"	"translation"	
"disk44"	"NO22"	1760	34	"デビッド「アンボワ－ズ城？」"	"disk44/ｻﾝﾎﾞ.png"	"main/davL.png"	"EN"	"David: The castle of Amboise?"	
"disk44"	"NO22"	1770	35	"アンドリュ－「そうさ、城の中に直径が２１ｍもある塔がある。通称ミニムの塔と言われている。城も広大なものらしいので、城の中を時間をかけて見学しょう」"	"disk44/ｻﾝﾎﾞ.png"	"main/andL.png"	"EN"	"Andrew: Yeah. There's this tower with a diameter of 21 meters. It's called the Minimes tower. The castle itself is pretty big too. It'll take us a while to check it all out."	
"disk44"	"NO22"	1780	36	"二人はタクシ－で、アンボワ－ズ城へと出発した。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"	"And so they took another cab, heading for the castle of Amboise."	
"disk44"	"NO22"	10000	69	"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"		
"disk44"	"NO22"	10040	75	"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"		
"disk44"	"NO22"	10070	77	"ドライブ１のディスクが違います。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk44"	"NO22"	10110	78	"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"		
"disk44"	"NO22"	10150	80	"ドライブ１のディスクが違います。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk44"	"NO23"	500	0	"デビッドが話す。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"	"David spoke."	
"disk44"	"NO23"	500	1	"アンドリュ－が話す。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"	"Andrew spoke."	
"disk44"	"NO23"	500	2	"古城を見る。"	"disk44/ﾐﾁ4.png"	"main/andL.png"	"EN"	"Look at the castle."	
"disk44"	"NO23"	1000	3	"タクシ－はアンボワ－ズ城に着いた。"	"disk44/ｼﾛｿﾄ.png"	"main/andL.png"	"EN"	"The taxi arrived at the castle of Amboise."	
"disk44"	"NO23"	1200	4	"デビッド「アンドリュ－推薦の城だけあって、さすがだ」"	"disk44/ｼﾛｿﾄ.png"	"main/davL.png"	"EN"	"David: I can see why you recommended it. It's incredible."	
"disk44"	"NO23"	1210	5	"アンドリュ－「すげぇ－！」"	"disk44/ｼﾛｿﾄ.png"	"main/andL.png"	"EN"	"Andrew: So cool!"	
"disk44"	"NO23"	1220	6	"アンドリュ－「デビッド！　見ろよ。あのミニムの塔を、中を見たくなるぜ」"	"disk44/ｼﾛｿﾄ.png"	"main/andL.png"	"EN"	"Andrew: I can't wait to go inside the Minimes!"	
"disk44"	"NO23"	1230	7	"当時の城の大きさは、底辺１８０ｍ・２辺２００ｍの二等辺三角型の敷地だったというが、今はロワ－ル川に面した巨大円塔と中央の建物だけになっている。"	"disk44/ｼﾛｿﾄ.png"	"main/andL.png"	"EN"	"It's said that at the time of its construction, the castle grounds had an overall triangular shape, with a base of 180m and two sides of 200m; but all that is left now is the large circular tower facing the Loire river and the central building."	
"disk44"	"NO23"	1240	8	"デビッド「さあ行こうぜ。徹底的に見学してみんなに報告しょうぜ」"	"disk44/ｼﾛｿﾄ.png"	"main/davL.png"	"EN"	"David: Come on, let's go inside and tell the guys all about it later."	
"disk44"	"NO23"	1250	9	"アンドリュ－「よし！　行こう」"	"disk44/ｼﾛｿﾄ.png"	"main/andL.png"	"EN"	"Andrew: Let's go!"	
"disk44"	"NO23"	1260	10	"アンドリュ－は子供のように、はしゃいで城の入り口に向かった。"	"disk44/ｲﾘｸﾁ.png"	"main/andL.png"	"EN"	"Andrew walked towards the castle entrance with childlike glee."	
"disk44"	"NO23"	1270	11	"アンドリュ－は、デビッドの落ち込みがひどいので、無理にはしゃいでいる。"	"disk44/ｲﾘｸﾁ.png"	"main/andL.png"	"EN"	"Andrew must have been forcing himself in order to cheer up David."	
"disk44"	"NO23"	1280	12	"デビッドも、そこのところは気づいていて、口には出さないが感謝している。二人は、入場料を払い中に入った。"	"disk44/ｲﾘｸﾁ.png"	"main/andL.png"	"EN"	"David was aware of that, but kept it to himself, silently appreciating his efforts.
They paid the entrance fee and went inside."	
"disk44"	"NO23"	1500	13	"アンドリュ－「城の中庭を見ろよ！　最高だぜ」"	"disk44/ﾅｶﾆﾜ.png"	"main/andL.png"	"EN"	"Andrew: Look at this courtyard! It's amazing!"	
"disk44"	"NO23"	1510	14	"デビッド「城の中庭って凄く広いんだな」"	"disk44/ﾅｶﾆﾜ.png"	"main/davL.png"	"EN"	"David: It's way bigger than I thought it would be."	
"disk44"	"NO23"	1520	15	"アンドリュ－「城の外壁は外から見る美しさと違い、内壁は何段も階段になった道になっている。当時の戦いの有様が見えてくるようだ」"	"disk44/ﾅｶﾆﾜ.png"	"main/andL.png"	"EN"	"Andrew: While the outer walls are made to be majestic when seen from the outside, the inner walls were made to be climbed up and down all the time. You can almost tell how battles were fought at the time."	
"disk44"	"NO23"	1530	16	"デビッド「城の壁を乗り越えても、簡単に城の中には入れそうにないな」"	"disk44/ﾅｶﾆﾜ.png"	"main/davL.png"	"EN"	"David: Even if you managed to climb over the walls, you'd have a hard time actually reaching the castle."	
"disk44"	"NO23"	1540	17	"アンドリュ－「城は石で造られているから、昔の大砲では近くで発射しない限り破壊出来ないって書いてるぜ」"	"disk44/ﾅｶﾆﾜ.png"	"main/andL.png"	"EN"	"Andrew: It says here that since the walls were built out of solid rock, they could withstand cannonballs, as long as they weren't fired from up close."	
"disk44"	"NO23"	1550	18	"デビッド「アンドリュ－！　城の壁を見ろよ。血のような跡がついてるぜ」"	"disk44/ﾆﾜﾅｶ.png"	"main/davL.png"	"EN"	"David: Andrew, look a the walls! There's...blood on them!"	
"disk44"	"NO23"	1560	19	"アンドリュ－「まさか、血の跡が現在まで残っている筈がないぜ。ただの壁の汚れだ」"	"disk44/ﾆﾜﾅｶ.png"	"main/andL.png"	"EN"	"Andrew: There's no way there would still be blood after all this time, man. It's just dirt."	
"disk44"	"NO23"	1570	20	"デビッド「そうか、壁の汚れが血の跡に見えたのだ。近頃なにかにつけて妙なふうに考えてしまう」"	"disk44/ﾆﾜﾅｶ.png"	"main/davL.png"	"EN"	"David: You're right, it has to be dirt. I just assumed it was bloodstains. For some reason, I keep having these weird thoughts lately."	
"disk44"	"NO23"	1580	21	"アンドリュ－「さあ、城の中に入ろう」"	"disk44/ﾆﾜﾅｶ.png"	"main/andL.png"	"EN"	"Andrew: Come on, let's go inside."	
"disk44"	"NO23"	1590	22	"アンドリュ－にうながされてデビッドが城の中に行こうとした時、城の窓から人の顔が見えた。"	"disk44/ﾏﾄﾞ.png"	"main/andL.png"	"EN"	"Just as Andrew urged him to come, David noticed a human face through one of the castle's windows."	
"disk44"	"NO23"	1600	23	"その顔がデビッドを、にらみつけているように見える。"	"disk44/ﾏﾄﾞ.png"	"main/andL.png"	"EN"	"David was sure that the face was glaring at him."	
"disk44"	"NO23"	1610	24	"デビッドは眼をそらしてしまった。"	"disk44/ﾏﾄﾞ.png"	"main/andL.png"	"EN"	"David looked away for a moment."	
"disk44"	"NO23"	1615	25	"もう一度窓を見ると人の顔は消えていた。"	"disk44/ﾏﾄﾞP.png"	"main/andL.png"	"EN"	"When he looked back, the face was no longer there."	
"disk44"	"NO23"	1620	26	"城の入り口を見ると、アンドリュ－は中に入ってしまったのか、いない。デビッドは慌てて城の中に入った。"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"	"When he looked back towards the entrance, he could no longer see Andrew. He had either gone inside, or outright left. David hurried inside the castle."	
"disk44"	"NO23"	3000	27	"ＣＤ－ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"	"Press any key to start reading data from CD-ROM."	
"disk44"	"NO23"	3010	28	"　　　　　　　　ＣＤ－ＲＯＭよりＤＡＴＡを読み込み中"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"	"Reading data..."	
"disk44"	"NO23"	10000	60	"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"		
"disk44"	"NO23"	10040	66	"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"		
"disk44"	"NO23"	10070	68	"ドライブ１のディスクが違います。"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk44"	"NO23"	10110	69	"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"		
"disk44"	"NO23"	10150	71	"ドライブ１のディスクが違います。"	"disk44/ｶﾝｺｳ.png"	"main/andL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk45"	"NO24"	500	0	"デビッドが話す。"			"EN"	"David spoke."	
"disk45"	"NO24"	500	1	"アンドリュ－が話す。"			"EN"	"Andrew spoke."	
"disk45"	"NO24"	500	2	"古城を見る。"			"EN"	"Look at the castle."	
"disk45"	"NO24"	1630	3	"城の中はデビッドの足音だけが石壁に跳ね返って来るだけで、人の姿はなかった。"	"disk45/ﾐﾁ1.png"		"EN"	"The only sound David could hear inside the castle was the sound of his own footsteps, bouncing off the stone walls. There was not a person in sight."	
"disk45"	"NO24"	1640	4	"デビッドはアンドリュ－を探すために奥へと進んて行く、"	"disk45/ﾐﾁ1.png"		"EN"	"David moved in deeper, looking for Andrew..."	
"disk45"	"NO24"	2130	5	"入り口が鉄格子になった部屋の前に来た。"	"disk45/ﾛｳ1.png"		"EN"	"...until he reached a room blocked by iron bars."	
"disk45"	"NO24"	2140	6	"鉄格子の中を見る。"	"disk45/ﾛｳ1.png"		"EN"	"Look through the iron bars."	
"disk45"	"NO24"	2140	7	"アンドリュ－を探す為に先に進む。"	"disk45/ﾛｳ1.png"		"EN"	"Go forward, looking for Andrew."	
"disk45"	"NO24"	2300	8	"デビッドが話す。"	"disk45/ﾛｳ1.png"		"EN"	"David spoke."	
"disk45"	"NO24"	2300	9	"男が話す。"	"disk45/ﾛｳ1.png"		"EN"	"The man spoke."	
"disk45"	"NO24"	2300	10	"男を見る。"	"disk45/ﾛｳ1.png"		"EN"	"Look at the man."	
"disk45"	"NO24"	2310	11	"デビッドが鉄格子に近づいた瞬間、中から薄汚れた男が手を出し、デビッドのシャツをつかんだ。"	"disk45/ｵﾄｺ.png"		"EN"	"The moment he approached the room, a dirty man grabbed David's shirt through the iron bars."	
"disk45"	"NO24"	2320	12	"デビッド「何をするのだ。シャツを離せ！」"	"disk45/ｵﾄｺ.png"		"EN"	"David: What are you doing?! Let me go!"	
"disk45"	"NO24"	2330	13	"男「貴様は、暗黒の魔王！　禁断の魔力を持ち出し俺達を閉じ込め殺す気だな、しかし我らの王は貴様のやる事を決して許さない」"	"disk45/ｵﾄｺ.png"		"EN"	"Man: You're the dark one! The Devil King! You'll use your forbidden magic to bind us and kill us! But our king will never allow your evil!"	
"disk45"	"NO24"	2340	14	"デビッドを見る男の眼は憎しみに血ばしっている。"	"disk45/ｵﾄｺ.png"		"EN"	"The man glared at David with bloodshot eyes, filled with hatred."	
"disk45"	"NO24"	2350	15	"デビッド「俺はミュ－ジシャンだ！　なぜ魔王などと言う」"	"disk45/ｵﾄｺ.png"		"EN"	"David: Why are you calling me devil king? I'm a musician!"	
"disk45"	"NO24"	2360	16	"男「デタラメな事を言いやがって、俺を牢獄に入れたので安心したと思っているのか、それならば俺の魔力を受てみろ！」"	"disk45/ｵﾄｺ.png"		"EN"	"Man: Enough of your nonsense!
You think you're safe because you locked me in here, do you? You're wrong! Behold my magic!"	
"disk45"	"NO24"	2370	17	"男は目を閉じて呪文を唱えた。"	"disk45/ｵﾄｺ.png"		"EN"	"The man closed his eyes and began chanting a spell."	
"disk45"	"NO24"	2380	18	"デビッドは無意識に両手を突き出した。"	"disk45/ｵﾄｺ.png"		"EN"	"David unconsciously thrust both hands forward."	
"disk45"	"NO24"	2385	19	"何が起こったのか、男の姿が鉄格子の中から消えてしまった。"	"disk45/ｹｽ.png"		"EN"	"Somehow, the man disappeared from the room instantly."	
"disk45"	"NO24"	2390	20	"デビッドは何が起こったのか理解できず、夢の中にいるような気がしている。"	"disk45/ﾐﾁ3.png"		"EN"	"David had no idea what had just happened. He felt like he was in one of his dreams."	
"disk45"	"NO24"	2395	21	"気持ちを取り直して先に進んだ。"	"disk45/ﾐﾁ3.png"		"EN"	"After calming down, he went on ahead."	
"disk45"	"NO24"	2400	22	"また入口が鉄格子になった牢獄の部屋にでた。"	"disk45/ﾛｳ2.png"		"EN"	"He found another room blocked by iron bars."	
"disk45"	"NO24"	2410	23	"鉄格子の中を見る。"	"disk45/ﾛｳ2.png"		"EN"	"Look through the iron bars."	
"disk45"	"NO24"	2410	24	"アンドリュ－を探す為に先に進む。"	"disk45/ﾛｳ2.png"		"EN"	"Go forward, looking for Andrew."	
"disk45"	"NO24"	2495	25	"デビッドが話す。"	"disk45/ﾛｳ2.png"		"EN"	"David spoke."	
"disk45"	"NO24"	2495	26	"男が話す。"	"disk45/ﾛｳ2.png"		"EN"	"The man spoke."	
"disk45"	"NO24"	2495	27	"男を見る。"	"disk45/ﾛｳ2.png"		"EN"	"Look at the man."	
"disk45"	"NO24"	2500	28	"鉄格子の中に今にも死にそうな感じの男が、うずくまっている。"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"There was a man, crouching inside the room. He looked as if he was about to die."	
"disk45"	"NO24"	2510	29	"デビッドが先に進もうとした時、鉄格子の中から、弱々しい男の声がした。"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"David was about to go on ahead when he heard a man calling out to him weakly from beyond the iron bars."	
"disk45"	"NO24"	2520	30	"男「魔王様！　生きておられましたか、魔王様が生きていられたのなら、暗黒の一族は永遠に永らえます」"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"Man: Devil King! You're alive! As long as you stand, the Dark Clan shall live eternal."	
"disk45"	"NO24"	2530	31	"デビッド「あなたは、ここで何をしているのですか？」"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"David: What are you doing in here?"	
"disk45"	"NO24"	2540	32	"鉄格子の中の男は苦しそうに息をしている。"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"The locked man seemed to have trouble breathing."	
"disk45"	"NO24"	2550	33	"男は話終えると、今にも死にそうな荒い息をしている。"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"After he finished talking, the man seemed to have a hard time breathing, as if he was about to die."	
"disk45"	"NO24"	2560	34	"デビッド「魔王って俺の事？　俺は魔王なんかじゃないけど」"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"David: Why do you call me so? I'm not this ""Devil King"" of yours."	
"disk45"	"NO24"	2570	35	"男「隠さなくっても大丈夫です。私は暗黒の一族のシャルマンです。このように醜くい姿になっていては、判らないのもしかたがありません」"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"Man: You don't have to hide it from me, my lord. I am Sherman, of the Dark Clan. I suppose you couldn't recognize me in this pitiful state."	
"disk45"	"NO24"	2580	36	"デビッドは魔王と二度も言われたので、魔王として男と話す事にした。"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"Once again, David had been called Devil King. Thus, he decided to act out his role."	
"disk45"	"NO24"	2590	37	"デビッド「私に何か話したい事があるのか」"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"David: If you have something to tell me, speak at once."	
"disk45"	"NO24"	2600	38	"男「私は暗黒の一族が滅びたと信じ、復讐に生き永らえましたが、私の命も今日限りで尽きる筈です。しかし、ここで魔王様に会えるとは、これで安心して死ねます」"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"Man: I was sure the Dark Clan had fallen. I swore revenge, but my life has reached its end. I can die in peace after meeting you one more time, my lord."	
"disk45"	"NO24"	2610	39	"男「魔王様！　我ら暗黒一族の恨みを晴らして下さい」"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"Man: Devil King! Please avenge our Dark Clan!"	
"disk45"	"NO24"	2620	40	"男はそこまで話すのが精一杯だったのか、床に倒れ死んでしまった。"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"Those words took the last bit of energy he had left. The man fell to the floor. He was dead."	
"disk45"	"NO24"	2630	41	"デビッドは鉄格子を開けようとしたが、カギがかかっていて無理だった。"	"disk45/ﾀｵﾚﾙ.png"		"EN"	"David tried opening the gate, but it was locked."	
"disk45"	"NO24"	2640	42	"デビッドは頭の中が変になりそうになり、ふらつくように歩きつづけた。"	"disk45/ﾐﾁ2.png"		"EN"	"David started walking aimlessly. He could barely focus."	
"disk45"	"NO24"	2650	43	"デビッドの歩く先の道に何か落ちているのに気づいた。"	"disk45/ﾐﾁ2.png"		"EN"	"David noticed something on the ground."	
"disk45"	"NO24"	2660	44	"デビッドは近ずいて見ると、それは汚れた人形だった。"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"Upon a closer look, he realized it was a dirty doll."	
"disk45"	"NO24"	2670	45	"「それ以上近ずくでない！」"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"""Don't come any closer!"""	
"disk45"	"NO24"	2680	46	"デビッドは辺りを見回した。誰もいない・・・"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"David looked around. He couldn't find anyone."	
"disk45"	"NO24"	2690	47	"「異端の悪夢めが！！」"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"""You heretical nightmare!"""	
"disk45"	"NO24"	2700	48	"デビッドは、あまりのショックで身体が硬直してしまった。その声の主は、地面に転がっている汚れた人形なのだ。しゃべっている・・・"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"David was paralyzed by the shock of his discovery. He found the owner of the voice. It was...the doll."	
"disk45"	"NO24"	2710	49	"デビッドは、人形を掴もうとした瞬間・・・"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"The moment he attempted to grab the doll..."	
"disk45"	"NO24"	2720	50	"人形から白い光が放たれ、デビッドは眼がくらんでしまった。"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"The doll released a white light, blinding David."	
"disk45"	"NO24"	2730	51	"アンドリュ－「デビッド！　何を見ているのだ。さあ城の中に行こう」"	"disk45/ﾆﾝｷﾞ.png"		"EN"	"Andrew: David, what are you looking at? Come on, let's go inside the castle."	
"disk45"	"NO24"	2740	52	"アンドリュ－の声に続いて、デビッドの耳に観光客のざわめきとガイドが城の説明をする声が聞こえて来た。"	"disk45/ｶﾝｺｳ.png"		"EN"	"Following Andrew's voice, David could hear the murmur of the tourists, and the voice of the guide describing the castle."	
"disk45"	"NO24"	2750	53	"アンドリュ－「デビッド！　どうした？　顔色が悪いぜ」"	"disk45/ｶﾝｺｳ.png"	"main/andL.png"	"EN"	"Andrew: What's wrong, David? You're not looking too good."	
"disk45"	"NO24"	2760	54	"デビッド「いや、大丈夫だ」"	"disk45/ｶﾝｺｳ.png"	"main/davL.png"	"EN"	"David: It's nothing. I'm fine."	
"disk45"	"NO24"	2770	55	"デビッドは何事も無かったように、古城巡りを続け、ホテルに向かった。"	"disk45/ｶﾝｺｳ.png"	"main/davL.png"	"EN"	"As if nothing had ever happened, David resumed the castle tour, and then went back to the hotel."	
"disk45"	"NO24"	10000	97	"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ"	"disk45/ｶﾝｺｳ.png"	"main/davL.png"	"EN"		
"disk45"	"NO24"	10040	103	"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。"	"disk45/ｶﾝｺｳ.png"	"main/davL.png"	"EN"		
"disk45"	"NO24"	10070	105	"ドライブ１のディスクが違います。"	"disk45/ｶﾝｺｳ.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk45"	"NO24"	10110	106	"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。"	"disk45/ｶﾝｺｳ.png"	"main/davL.png"	"EN"		
"disk45"	"NO24"	10150	108	"ドライブ１のディスクが違います。"	"disk45/ｶﾝｺｳ.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk45"	"NO25"	900	0	"ホテルに戻るとフロントから声をかけられた。"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"After returning to the hotel, the front desk clerk called out to him."	
"disk45"	"NO25"	905	1	"フロント係「デビッドさん・・・」"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"Clerk: Mr. David?"	
"disk45"	"NO25"	910	2	"フロント係りの男が話す。"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"The clerk spoke."	
"disk45"	"NO25"	910	3	"デビッドが話す。"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"David spoke."	
"disk45"	"NO25"	1100	4	"デビッド「俺を呼んでいるのですか」"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"David: Did you call me?"	
"disk45"	"NO25"	1110	5	"フロント係「１１時頃、デビッド様にお客様がこられましたが、御不在でしたので、メッセ－ジを預かっています」"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"Clerk: There was a visitor for you at around 11 but you weren't available. He left a message for you."	
"disk45"	"NO25"	1120	6	"デビッド「俺にメッセ－ジ？」"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"David: What does it say?"	
"disk45"	"NO25"	1130	7	"フロント係「はい、これがそうです」"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"Clerk: Here it is."	
"disk45"	"NO25"	1140	8	"フロント係はデビッドに封書されたメッセ－ジを渡した。"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"The clerk handed David an envelope."	
"disk45"	"NO25"	1150	9	"デビッドは、その場で封書を開きメッセ－ジを読んだ。"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"David opened the envelope on the spot and read the message."	
"disk45"	"NO25"	1160	10	"・・・［貴方にとって、とても大事なお話があります。ブリュ－ト街の２４７番の家を訪ねて下されば何時でも結構です。お待ちしておりますから必ず来て下さい。］・・・"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"""I have something very important to tell you. Come see me at the house on 247 Rue des Bluets, whenever you want. I'll be waiting for you."""	
"disk45"	"NO25"	1170	11	"フロント係「どうかなさいましたか、お顔の色が・・・」"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"Clerk: Is something the matter? You look troubled."	
"disk45"	"NO25"	1180	12	"デビッド「このメッセ－ジを届けた方は、どんな方でしたか」"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"David: Can you tell me more about who gave you this message?"	
"disk45"	"NO25"	1190	13	"デビッドは、フアンのいたずらかと考えたが、何か引っ掛かるものを感じている。"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"David considered that it might just be a prank from a crazed fan, but there was something about it that really bothered him."	
"disk45"	"NO25"	1200	14	"フロント係「男性で、年齢が６０才ぐらいの方でした。お名前を伺ったのですがメッセ－ジを見ていただければわかると言って、すぐに帰られました」"	"disk45/ﾌﾛﾝﾄ.png"	"disk45/Hﾏﾝ.png"	"EN"	"Clerk: It was a man in his 60s. When I asked for his name, he said you would know as soon as you read the message. He left before I could inquire more."	
"disk45"	"NO25"	1210	15	"デビッド「そうですか、ありがとう」"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"David: I see. Thank you."	
"disk45"	"NO25"	1220	16	"デビッドは何か得体の知れないものを感じる。"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"David had a bad feeling about the situation."	
"disk45"	"NO25"	1230	17	"アンドリュ－は疲れたと言って自分の部屋に行ったので、デビッドはブリュ－ト街に一人で行く事にした。"	"disk45/ﾌﾛﾝﾄ.png"	"main/davL.png"	"EN"	"Andrew had gone back to his room, so David decided to go to Rue des Bluets by himself."	
"disk45"	"NO25"	1280	18	"デビッドはブリュ－ト街が、どこにあるのか知らなかっので、ホテルの前のタクシ－に乗り出掛けた。"	"disk45/ﾀｸｼ.png"	"main/davL.png"	"EN"	"As he didn't know the layout of the town, David hailed a cab in front of the hotel."	
"disk45"	"NO25"	1290	19	"タクシ－の運転手「ブリュ－ト街なら３０分位で着きます。陰気な街で遊ぶ所などありませんぜ」"	"disk45/ﾀｸｼ.png"	"main/davL.png"	"EN"	"Taxi Driver: Bluets? That's a 30-minute drive from here. Just a heads-up, there's nothing interesting for a tourist over there."	
"disk45"	"NO25"	1300	20	"タクシ－の運転手「ここがボジュン通りで、ブリュ－ト街はもうすぐです」"	"disk45/ﾀｸｼ.png"	"main/davL.png"	"EN"	"Taxi Driver: This is Beaujon Boulevard. We're almost on Rue des Bluets."	
"disk45"	"NO25"	1310	21	"タクシ－の運転手「ここがブリュ－ト街の３４２です。３４７は多分この先の路地を行くとある筈ですが、車が入りません」"	"disk45/ﾏﾁ2.png"	"main/davL.png"	"EN"	"Taxi Driver: This is 242 Rue des Bluets. 247 is probably in that alley up ahead, but cars can't go in there."	
"disk45"	"NO25"	1320	22	"デビッドはタクシ－から降りると、運転手に言われた路地を歩いて行った。"	"disk45/ﾏﾁ1.png"	"main/davL.png"	"EN"	"David got out of the taxi and entered the alley the driver pointed him to."	
"disk45"	"NO25"	1330	23	"しばらく行くと一軒の家の前に人だかりがしているのが見えた。"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"After walking for a while, he saw a crowd gathered in front of a house."	
"disk45"	"NO25"	1350	24	"警官「はいはい、さがって、見せ物じゃないんだ。どいたどいた」"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"Policeman: Back off, nothing to see here. Keep walking."	
"disk45"	"NO25"	1360	25	"警官が人を割って道を作った時、白い布をかぶせたタンカがデビッドの前を通り過ぎた。"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"Once the police opened a way through the crowd, David saw they were carrying a stretcher covered in a white sheet."	
"disk45"	"NO25"	1370	26	"町の人「誰が殺ったのか、占い師の老人を殺しても、たいした金にならないのに」"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"Man: Why would anyone kill the old fortuneteller? It's not like he made a lot of money."	
"disk45"	"NO25"	1380	27	"デビッドは思った。ホテルに訪ねて来た老人は、殺された占い師かもしれない。夢の中の出来事が現実と交錯するように感じる。"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"David started thinking... The man who left him that message might have been this very fortuneteller. He felt as if his dreams and reality were mixing together."	
"disk45"	"NO25"	1390	28	"もう少しで、また殺人事件に巻き込まれていたかも知れないと思うと、肌に冷汗が流れ、慌ててホテルに戻った。"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"A chill ran up his spine at the thought he might have been the cause of yet another murder.
David hurried back to the hotel."	
"disk45"	"NO25"	1395	29	"デビッドが話す。"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"David spoke."	
"disk45"	"NO25"	1395	30	"マ－ティンが話す。"	"disk45/ﾋﾄﾑﾚ.png"	"main/davL.png"	"EN"	"Martin spoke."	
